2.824468085106382986e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.685293769836425781e+01,8.836203575134277344e+00,4.497224688529968262e-01,1.669953536987304688e+01,7.848995685577392578e+00,1.615646481513977051e+00
2.723404255319148959e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.588121318817138672e+01,8.583621978759765625e+00,4.074227809906005859e-01,1.636512374877929688e+01,7.865795135498046875e+00,1.633862495422363281e+00
2.622340425531914931e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.566368961334228516e+01,8.641682624816894531e+00,3.993003964424133301e-01,1.586476993560791016e+01,7.639175415039062500e+00,1.659735202789306641e+00
2.521276595744680904e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.531888389587402344e+01,8.720087051391601562e+00,3.831987679004669189e-01,1.528820991516113281e+01,7.623017311096191406e+00,1.689776301383972168e+00
2.420212765957446877e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.475207424163818359e+01,8.733724594116210938e+00,3.832798600196838379e-01,1.510941982269287109e+01,7.670821189880371094e+00,1.698203802108764648e+00
2.319148936170212849e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.365837860107421875e+01,8.990092277526855469e+00,3.692813515663146973e-01,1.449724674224853516e+01,7.759612083435058594e+00,1.746596574783325195e+00
2.218085106382978822e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.335018444061279297e+01,8.908021926879882812e+00,3.614276349544525146e-01,1.384879398345947266e+01,7.902591228485107422e+00,1.782469749450683594e+00
2.117021276595744794e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.295412826538085938e+01,9.047144889831542969e+00,3.628072738647460938e-01,1.311861419677734375e+01,7.802749156951904297e+00,1.834629535675048828e+00
2.015957446808510767e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.218378829956054688e+01,8.278508186340332031e+00,3.607627451419830322e-01,1.279275608062744141e+01,7.608516216278076172e+00,1.863863706588745117e+00
1.914893617021276739e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.197768592834472656e+01,8.332436561584472656e+00,3.638461828231811523e-01,1.190452003479003906e+01,7.668547153472900391e+00,1.949863195419311523e+00
1.813829787234042712e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.103584671020507812e+01,8.737025260925292969e+00,3.414697349071502686e-01,1.156502056121826172e+01,7.683671474456787109e+00,1.988477945327758789e+00
1.712765957446808684e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.045340919494628906e+01,8.751534461975097656e+00,3.434766232967376709e-01,1.068867778778076172e+01,7.461058139801025391e+00,2.088310956954956055e+00
1.611702127659574302e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,9.791085243225097656e+00,6.700623035430908203e+00,3.409944176673889160e-01,9.229906082153320312e+00,7.760810375213623047e+00,2.264874696731567383e+00
1.510638297872340452e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,9.459181785583496094e+00,6.627536773681640625e+00,3.494100272655487061e-01,8.821711540222167969e+00,7.831577777862548828e+00,2.326000690460205078e+00
1.409574468085106425e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,8.459585189819335938e+00,5.981777667999267578e+00,3.483135700225830078e-01,8.372757911682128906e+00,8.052831649780273438e+00,2.389848470687866211e+00
1.308510638297872397e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,7.890954017639160156e+00,5.962492465972900391e+00,3.533659279346466064e-01,7.944975852966308594e+00,8.173123359680175781e+00,2.462844133377075195e+00
1.207446808510638370e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,6.756289958953857422e+00,5.935041904449462891e+00,3.323565423488616943e-01,6.939991474151611328e+00,8.506248474121093750e+00,2.625793457031250000e+00
1.106382978723404342e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,6.054192543029785156e+00,6.223301410675048828e+00,3.401599526405334473e-01,6.555393695831298828e+00,8.706662178039550781e+00,2.724621534347534180e+00
